 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:00.6	0.00839086	00:00.6	0.00527492
00:00.6	0.00842821	00:00.6	0.00524002
00:00.6	0.008464	00:00.6	0.00520498
00:00.6	0.00849821	00:00.6	0.00516982
00:00.6	0.00853086	00:00.6	0.00513458
00:00.6	0.00856195	00:00.6	0.00509927
00:00.6	0.00859147	00:00.6	0.00506392
00:00.6	0.00861943	00:00.6	0.00502856
00:00.6	0.00864583	00:00.6	0.00499321
00:00.6	0.00867068	00:00.6	0.0049579
00:00.6	0.00869399	00:00.6	0.00492266
00:00.6	0.00871574	00:00.6	0.0048875
00:00.6	0.00873597	00:00.6	0.00485246
00:00.6	0.00875466	00:00.6	0.00481755
00:00.6	0.00877184	00:00.6	0.00478279
00:00.6	0.0087875	00:00.6	0.00474819
00:00.6	0.00880167	00:00.6	0.00471378
00:00.6	0.00881436	00:00.6	0.00467956
00:00.6	0.00882557	00:00.6	0.00464554
00:00.6	0.00883534	00:00.6	0.00461175
00:00.6	0.00884366	00:00.6	0.00457817
00:00.6	0.00885056	00:00.6	0.00454483
00:00.6	0.00885605	00:00.6	0.00451172
00:00.6	0.00886013	00:00.6	0.00447885
00:00.6	0.00886281	00:00.6	0.00444621
00:00.6	0.00886409	00:00.6	0.00441381
00:00.6	0.00886397	00:00.6	0.00438163
00:00.6	0.00886247	00:00.6	0.00434967
00:00.6	0.00885957	00:00.6	0.00431793
00:00.6	0.0088553	00:00.6	0.00428642
00:00.6	0.00884964	00:00.6	0.00425513
00:00.6	0.00884261	00:00.6	0.00422408
00:00.6	0.0088342	00:00.6	0.00419326
00:00.6	0.00882442	00:00.6	0.00416267
00:00.6	0.00881328	00:00.6	0.00413233
00:00.6	0.00880077	00:00.6	0.00410222
00:00.6	0.00878692	00:00.6	0.00407235
00:00.6	0.00877171	00:00.6	0.00404271
00:00.6	0.00875516	00:00.6	0.00401331
00:00.6	0.00873727	00:00.6	0.00398414
00:00.6	0.00871805	00:00.6	0.00395518
00:00.6	0.00869749	00:00.6	0.00392645
00:00.6	0.00867561	00:00.6	0.00389793
00:00.6	0.0086524	00:00.6	0.00386961
00:00.6	0.00862786	00:00.6	0.00384149
00:00.6	0.008602	00:00.6	0.00381356
00:00.6	0.00857482	00:00.6	0.00378581
00:00.6	0.00854632	00:00.6	0.00375823
00:00.6	0.00851652	00:00.6	0.00373083
00:00.6	0.00848542	00:00.6	0.00370359
00:00.6	0.00845302	00:00.6	0.00367651
00:00.6	0.00841935	00:00.6	0.00364958
00:00.6	0.00838439	00:00.6	0.0036228
00:00.6	0.00834817	00:00.6	0.00359616
00:00.6	0.00831068	00:00.6	0.00356966
00:00.6	0.00827194	00:00.6	0.00354329
00:00.6	0.00823194	00:00.6	0.00351703
00:00.6	0.00819069	00:00.6	0.00349088
00:00.6	0.0081482	00:00.6	0.00346483
00:00.6	0.00810447	00:00.6	0.00343888
00:00.6	0.00805953	00:00.6	0.003413
00:00.6	0.00801338	00:00.6	0.0033872
00:00.6	0.00796605	00:00.6	0.00336146
00:00.6	0.00791757	00:00.6	0.00333577
00:00.6	0.00786795	00:00.6	0.00331012
00:00.6	0.00781721	00:00.6	0.00328451
00:00.6	0.00776539	00:00.6	0.00325894
00:00.6	0.00771249	00:00.6	0.00323339
00:00.6	0.00765855	00:00.6	0.00320787
00:00.6	0.00760359	00:00.6	0.00318236
00:00.6	0.00754762	00:00.6	0.00315686
00:00.6	0.00749068	00:00.6	0.00313137
00:00.6	0.00743279	00:00.6	0.00310587
00:00.6	0.00737396	00:00.6	0.00308037
00:00.6	0.00731421	00:00.6	0.00305485
00:00.6	0.00725356	00:00.6	0.00302931
00:00.6	0.00719203	00:00.6	0.00300375
00:00.6	0.00712965	00:00.6	0.00297818
00:00.6	0.00706643	00:00.6	0.00295257
00:00.6	0.0070024	00:00.6	0.00292695
00:00.6	0.00693758	00:00.6	0.00290129
00:00.6	0.00687199	00:00.6	0.0028756
00:00.6	0.00680566	00:00.6	0.00284989
00:00.6	0.00673862	00:00.6	0.00282415
00:00.6	0.0066709	00:00.6	0.00279838
00:00.6	0.00660251	00:00.6	0.00277258
00:00.6	0.00653349	00:00.6	0.00274676
00:00.6	0.00646386	00:00.6	0.00272091
00:00.7	0.00639364	00:00.7	0.00269504
00:00.7	0.00632285	00:00.7	0.00266915
00:00.7	0.00625152	00:00.7	0.00264325
00:00.7	0.00617967	00:00.7	0.00261732
00:00.7	0.00610731	00:00.7	0.00259138
00:00.7	0.00603445	00:00.7	0.00256542
00:00.7	0.00596113	00:00.7	0.00253943
00:00.7	0.00588734	00:00.7	0.00251343
00:00.7	0.00581312	00:00.7	0.0024874
00:00.7	0.00573846	00:00.7	0.00246134
00:00.7	0.0056634	00:00.7	0.00243524
00:00.7	0.00558795	00:00.7	0.0024091
00:00.7	0.00551213	00:00.7	0.00238292
00:00.7	0.00543595	00:00.7	0.00235668
00:00.7	0.00535945	00:00.7	0.0023304
00:00.7	0.00528265	00:00.7	0.00230406
00:00.7	0.00520557	00:00.7	0.00227766
00:00.7	0.00512822	00:00.7	0.00225121
00:00.7	0.00505064	00:00.7	0.0022247
00:00.7	0.00497284	00:00.7	0.00219814
00:00.7	0.00489483	00:00.7	0.00217153
00:00.7	0.00481663	00:00.7	0.00214486
00:00.7	0.00473827	00:00.7	0.00211813
00:00.7	0.00465975	00:00.7	0.00209134
00:00.7	0.00458111	00:00.7	0.00206449
00:00.7	0.00450235	00:00.7	0.00203758
00:00.7	0.00442349	00:00.7	0.0020106
00:00.7	0.00434456	00:00.7	0.00198355
00:00.7	0.00426557	00:00.7	0.00195643
00:00.7	0.00418652	00:00.7	0.00192924
00:00.7	0.00410744	00:00.7	0.00190197
00:00.7	0.00402835	00:00.7	0.00187463
00:00.7	0.00394925	00:00.7	0.00184722
00:00.7	0.00387017	00:00.7	0.00181974
00:00.7	0.00379112	00:00.7	0.00179221
00:00.7	0.0037121	00:00.7	0.00176461
00:00.7	0.00363312	00:00.7	0.00173697
00:00.7	0.0035542	00:00.7	0.00170929
00:00.7	0.00347534	00:00.7	0.00168156
00:00.7	0.00339654	00:00.7	0.0016538
00:00.7	0.00331782	00:00.7	0.00162601
00:00.7	0.00323918	00:00.7	0.00159819
00:00.7	0.00316064	00:00.7	0.00157035
00:00.7	0.00308221	00:00.7	0.00154249
00:00.7	0.0030039	00:00.7	0.00151461
00:00.7	0.00292572	00:00.7	0.00148672
00:00.7	0.00284769	00:00.7	0.00145884
00:00.7	0.00276981	00:00.7	0.00143095
00:00.7	0.00269209	00:00.7	0.00140306
00:00.7	0.00261454	00:00.7	0.00137516
00:00.7	0.00253717	00:00.7	0.00134726
00:00.7	0.00245998	00:00.7	0.00131934
00:00.7	0.00238297	00:00.7	0.00129142
00:00.7	0.00230614	00:00.7	0.00126348
00:00.7	0.00222949	00:00.7	0.00123553
00:00.7	0.00215302	00:00.7	0.00120757
00:00.7	0.00207673	00:00.7	0.00117961
00:00.7	0.00200061	00:00.7	0.00115162
00:00.7	0.00192467	00:00.7	0.00112362
00:00.7	0.00184892	00:00.7	0.00109561
00:00.7	0.00177335	00:00.7	0.00106758
00:00.7	0.00169799	00:00.7	0.00103954
00:00.7	0.00162284	00:00.7	0.00101149
00:00.7	0.00154791	00:00.7	0.000983431
00:00.7	0.00147324	00:00.7	0.000955357
00:00.7	0.00139883	00:00.7	0.000927271
00:00.7	0.0013247	00:00.7	0.000899172
00:00.7	0.00125088	00:00.7	0.000871053
00:00.7	0.00117738	00:00.7	0.00084291
00:00.7	0.00110423	00:00.7	0.000814738
00:00.7	0.00103144	00:00.7	0.000786531
00:00.7	0.000959029	00:00.7	0.000758286
00:00.7	0.000887025	00:00.7	0.000730005
00:00.7	0.000815449	00:00.7	0.000701687
00:00.7	0.000744326	00:00.7	0.000673336
00:00.7	0.00067368	00:00.7	0.000644953
00:00.7	0.000603539	00:00.7	0.000616539
00:00.7	0.000533929	00:00.7	0.000588098
00:00.7	0.000464873	00:00.7	0.000559629
00:00.7	0.000396396	00:00.7	0.000531136
00:00.7	0.000328525	00:00.7	0.00050262
00:00.7	0.000261288	00:00.7	0.000474083
00:00.7	0.000194712	00:00.7	0.000445528
00:00.7	0.000128822	00:00.7	0.000416955
00:00.7	6.36E-05	00:00.7	0.000388368
00:00.7	-8.11E-07	00:00.7	0.000359767
00:00.7	-6.45E-05	00:00.7	0.000331156
00:00.7	-0.000127452	00:00.7	0.000302537
00:00.7	-0.000189607	00:00.7	0.000273913
00:00.7	-0.00025096	00:00.7	0.000245287
00:00.7	-0.000311493	00:00.7	0.000216667
00:00.7	-0.000371183	00:00.7	0.000188061
00:00.7	-0.000430008	00:00.7	0.000159478
00:00.7	-0.000487946	00:00.7	0.00013093
00:00.7	-0.000544974	00:00.7	0.00010243
00:00.7	-0.000601071	00:00.7	7.40E-05
00:00.7	-0.000656218	00:00.7	4.56E-05
00:00.7	-0.000710396	00:00.7	1.74E-05
00:00.7	-0.000763586	00:00.7	-1.08E-05
00:00.7	-0.000815772	00:00.7	-3.89E-05
00:00.8	-0.000866937	00:00.8	-6.68E-05
00:00.8	-0.000917067	00:00.8	-9.47E-05
00:00.8	-0.000966148	00:00.8	-0.000122367
00:00.8	-0.00101417	00:00.8	-0.000149939
00:00.8	-0.00106112	00:00.8	-0.000177374
00:00.8	-0.00110698	00:00.8	-0.000204669
00:00.8	-0.00115175	00:00.8	-0.000231821
00:00.8	-0.00119543	00:00.8	-0.000258826
00:00.8	-0.001238	00:00.8	-0.000285681
00:00.8	-0.00127946	00:00.8	-0.000312384
00:00.8	-0.0013198	00:00.8	-0.000338934
00:00.8	-0.00135903	00:00.8	-0.000365329
00:00.8	-0.00139714	00:00.8	-0.000391567
00:00.8	-0.00143414	00:00.8	-0.000417647
00:00.8	-0.00147002	00:00.8	-0.00044357
00:00.8	-0.00150478	00:00.8	-0.000469334
00:00.8	-0.00153843	00:00.8	-0.000494939
00:00.8	-0.00157099	00:00.8	-0.000520386
00:00.8	-0.00160245	00:00.8	-0.000545675
00:00.8	-0.00163284	00:00.8	-0.000570808
00:00.8	-0.00166217	00:00.8	-0.00059579
00:00.8	-0.00169047	00:00.8	-0.000620627
00:00.8	-0.00171775	00:00.8	-0.000645325
00:00.8	-0.00174403	00:00.8	-0.000669888
00:00.8	-0.00176934	00:00.8	-0.000694322
00:00.8	-0.00179369	00:00.8	-0.000718625
00:00.8	-0.00181711	00:00.8	-0.000742798
00:00.8	-0.00183961	00:00.8	-0.000766839
00:00.8	-0.00186121	00:00.8	-0.000790748
00:00.8	-0.00188194	00:00.8	-0.000814523
00:00.8	-0.00190181	00:00.8	-0.000838165
00:00.8	-0.00192085	00:00.8	-0.000861672
00:00.8	-0.00193907	00:00.8	-0.000885045
00:00.8	-0.0019565	00:00.8	-0.000908282
00:00.8	-0.00197316	00:00.8	-0.000931385
00:00.8	-0.00198907	00:00.8	-0.000954351
00:00.8	-0.00200426	00:00.8	-0.000977181
00:00.8	-0.00201876	00:00.8	-0.000999868
00:00.8	-0.00203259	00:00.8	-0.00102241
00:00.8	-0.00204577	00:00.8	-0.0010448
00:00.8	-0.00205833	00:00.8	-0.00106703
00:00.8	-0.00207029	00:00.8	-0.00108909
00:00.8	-0.00208167	00:00.8	-0.00111098
00:00.8	-0.00209249	00:00.8	-0.00113269
00:00.8	-0.00210276	00:00.8	-0.0011542
00:00.8	-0.00211252	00:00.8	-0.00117552
00:00.8	-0.00212178	00:00.8	-0.00119664
00:00.8	-0.00213055	00:00.8	-0.00121754
00:00.8	-0.00213887	00:00.8	-0.00123822
00:00.8	-0.00214675	00:00.8	-0.00125867
00:00.8	-0.00215422	00:00.8	-0.00127889
00:00.8	-0.00216129	00:00.8	-0.00129885
00:00.8	-0.00216798	00:00.8	-0.00131856
00:00.8	-0.00217432	00:00.8	-0.001338
00:00.8	-0.00218033	00:00.8	-0.00135716
00:00.8	-0.00218602	00:00.8	-0.00137604
00:00.8	-0.00219142	00:00.8	-0.00139462
00:00.8	-0.00219654	00:00.8	-0.0014129
00:00.8	-0.00220142	00:00.8	-0.00143087
00:00.8	-0.00220606	00:00.8	-0.00144852
00:00.8	-0.00221047	00:00.8	-0.00146585
00:00.8	-0.00221467	00:00.8	-0.00148287
00:00.8	-0.00221867	00:00.8	-0.00149956
00:00.8	-0.00222246	00:00.8	-0.00151593
00:00.8	-0.00222605	00:00.8	-0.00153198
00:00.8	-0.00222945	00:00.8	-0.00154772
00:00.8	-0.00223266	00:00.8	-0.00156314
00:00.8	-0.0022357	00:00.8	-0.00157826
00:00.8	-0.00223856	00:00.8	-0.00159308
00:00.8	-0.00224125	00:00.8	-0.0016076
00:00.8	-0.00224378	00:00.8	-0.00162184
00:00.8	-0.00224616	00:00.8	-0.00163579
00:00.8	-0.00224837	00:00.8	-0.00164946
00:00.8	-0.00225044	00:00.8	-0.00166286
00:00.8	-0.00225236	00:00.8	-0.001676
00:00.8	-0.00225414	00:00.8	-0.00168889
00:00.8	-0.00225581	00:00.8	-0.00170155
00:00.8	-0.00225736	00:00.8	-0.00171398
00:00.8	-0.00225883	00:00.8	-0.0017262
00:00.8	-0.00226022	00:00.8	-0.00173821
00:00.8	-0.00226156	00:00.8	-0.00175002
00:00.8	-0.00226286	00:00.8	-0.00176164
00:00.8	-0.00226413	00:00.8	-0.00177307
00:00.8	-0.0022654	00:00.8	-0.00178432
00:00.8	-0.00226668	00:00.8	-0.00179538
00:00.8	-0.00226801	00:00.8	-0.00180627
00:00.8	-0.00226939	00:00.8	-0.00181699
00:00.8	-0.00227085	00:00.8	-0.00182754
00:00.8	-0.00227242	00:00.8	-0.00183794
00:00.8	-0.00227412	00:00.8	-0.0018482
00:00.8	-0.00227597	00:00.8	-0.00185833
00:00.8	-0.00227798	00:00.8	-0.00186835
00:00.8	-0.00228016	00:00.8	-0.00187826
00:00.8	-0.00228255	00:00.8	-0.00188809
00:00.8	-0.00228513	00:00.8	-0.00189783
00:00.8	-0.00228794	00:00.8	-0.0019075
00:00.8	-0.00229099	00:00.8	-0.00191711
00:00.8	-0.00229428	00:00.8	-0.00192668
00:00.8	-0.00229783	00:00.8	-0.00193622
00:00.8	-0.00230167	00:00.8	-0.00194574
00:00.8	-0.00230581	00:00.8	-0.00195526
00:00.9	-0.00231028	00:00.9	-0.00196478
00:00.9	-0.00231509	00:00.9	-0.00197432
00:00.9	-0.00232027	00:00.9	-0.0019839
00:00.9	-0.00232583	00:00.9	-0.00199352
00:00.9	-0.0023318	00:00.9	-0.0020032
00:00.9	-0.00233818	00:00.9	-0.00201294
00:00.9	-0.002345	00:00.9	-0.00202275
00:00.9	-0.00235227	00:00.9	-0.00203264
00:00.9	-0.00236001	00:00.9	-0.00204261
00:00.9	-0.00236823	00:00.9	-0.00205267
00:00.9	-0.00237695	00:00.9	-0.00206281
00:00.9	-0.00238618	00:00.9	-0.00207304
00:00.9	-0.00239592	00:00.9	-0.00208337
00:00.9	-0.00240619	00:00.9	-0.0020938
00:00.9	-0.00241699	00:00.9	-0.00210434
00:00.9	-0.00242832	00:00.9	-0.00211498
00:00.9	-0.00244021	00:00.9	-0.00212573
00:00.9	-0.00245264	00:00.9	-0.00213659
00:00.9	-0.00246566	00:00.9	-0.00214757
00:00.9	-0.00247925	00:00.9	-0.00215867
00:00.9	-0.00249345	00:00.9	-0.00216988
00:00.9	-0.00250825	00:00.9	-0.00218122
00:00.9	-0.00252367	00:00.9	-0.00219268
00:00.9	-0.0025397	00:00.9	-0.00220425
00:00.9	-0.00255636	00:00.9	-0.00221593
00:00.9	-0.00257364	00:00.9	-0.0022277
00:00.9	-0.00259155	00:00.9	-0.00223956
00:00.9	-0.0026101	00:00.9	-0.00225149
00:00.9	-0.00262927	00:00.9	-0.00226351
00:00.9	-0.00264908	00:00.9	-0.00227558
00:00.9	-0.00266952	00:00.9	-0.00228772
00:00.9	-0.00269059	00:00.9	-0.00229991
00:00.9	-0.00271228	00:00.9	-0.00231215
00:00.9	-0.0027346	00:00.9	-0.00232444
00:00.9	-0.00275754	00:00.9	-0.00233676
00:00.9	-0.00278109	00:00.9	-0.00234913
00:00.9	-0.00280525	00:00.9	-0.00236152
00:00.9	-0.00283002	00:00.9	-0.00237395
00:00.9	-0.00285539	00:00.9	-0.0023864
00:00.9	-0.00288135	00:00.9	-0.00239888
00:00.9	-0.00290789	00:00.9	-0.00241139
00:00.9	-0.00293499	00:00.9	-0.00242391
00:00.9	-0.00296263	00:00.9	-0.00243645
00:00.9	-0.0029908	00:00.9	-0.00244901
00:00.9	-0.00301948	00:00.9	-0.00246159
00:00.9	-0.00304863	00:00.9	-0.00247418
00:00.9	-0.00307824	00:00.9	-0.00248678
00:00.9	-0.00310827	00:00.9	-0.00249939
00:00.9	-0.00313871	00:00.9	-0.00251201
00:00.9	-0.00316951	00:00.9	-0.00252464
00:00.9	-0.00320066	00:00.9	-0.00253728
00:00.9	-0.00323213	00:00.9	-0.00254991
00:00.9	-0.00326388	00:00.9	-0.00256254
00:00.9	-0.0032959	00:00.9	-0.00257516
00:00.9	-0.00332815	00:00.9	-0.00258775
00:00.9	-0.00336061	00:00.9	-0.00260033
00:00.9	-0.00339326	00:00.9	-0.00261288
00:00.9	-0.00342605	00:00.9	-0.00262539
00:00.9	-0.00345898	00:00.9	-0.00263787
00:00.9	-0.00349199	00:00.9	-0.0026503
00:00.9	-0.00352507	00:00.9	-0.00266269
00:00.9	-0.00355818	00:00.9	-0.00267503
00:00.9	-0.00359128	00:00.9	-0.0026873
00:00.9	-0.00362436	00:00.9	-0.00269952
00:00.9	-0.00365736	00:00.9	-0.00271167
00:00.9	-0.00369027	00:00.9	-0.00272375
00:00.9	-0.00372305	00:00.9	-0.00273577
00:00.9	-0.00375569	00:00.9	-0.00274772
00:00.9	-0.00378815	00:00.9	-0.0027596
00:00.9	-0.00382042	00:00.9	-0.00277141
00:00.9	-0.00385246	00:00.9	-0.00278316
00:00.9	-0.00388426	00:00.9	-0.00279484
00:00.9	-0.0039158	00:00.9	-0.00280644
00:00.9	-0.00394703	00:00.9	-0.00281798
00:00.9	-0.00397795	00:00.9	-0.00282945
00:00.9	-0.00400851	00:00.9	-0.00284084
00:00.9	-0.0040387	00:00.9	-0.00285217
00:00.9	-0.00406849	00:00.9	-0.00286343
00:00.9	-0.00409785	00:00.9	-0.00287461
00:00.9	-0.00412675	00:00.9	-0.00288572
00:00.9	-0.00415517	00:00.9	-0.00289676
00:00.9	-0.00418309	00:00.9	-0.00290771
00:00.9	-0.00421048	00:00.9	-0.00291858
00:00.9	-0.00423732	00:00.9	-0.00292935
00:00.9	-0.00426359	00:00.9	-0.00294004
00:00.9	-0.00428927	00:00.9	-0.00295064
00:00.9	-0.00431436	00:00.9	-0.00296117
00:00.9	-0.00433882	00:00.9	-0.00297163
00:00.9	-0.00436264	00:00.9	-0.00298202
00:00.9	-0.0043858	00:00.9	-0.00299235
00:00.9	-0.00440827	00:00.9	-0.00300263
00:00.9	-0.00443003	00:00.9	-0.00301284
00:00.9	-0.00445107	00:00.9	-0.00302299
00:00.9	-0.00447136	00:00.9	-0.00303307
00:00.9	-0.0044909	00:00.9	-0.00304309
00:00.9	-0.00450966	00:00.9	-0.00305304
00:00.9	-0.00452761	00:00.9	-0.00306292
00:00.9	-0.00454475	00:00.9	-0.00307273
00:00.9	-0.00456105	00:00.9	-0.00308246
00:01.0	-0.00457651	00:01.0	-0.0030921
00:01.0	-0.00459112	00:01.0	-0.00310165
00:01.0	-0.00460487	00:01.0	-0.00311109
00:01.0	-0.00461777	00:01.0	-0.00312041
00:01.0	-0.00462984	00:01.0	-0.00312961
00:01.0	-0.00464107	00:01.0	-0.00313867
00:01.0	-0.00465147	00:01.0	-0.00314759
00:01.0	-0.00466106	00:01.0	-0.00315636
00:01.0	-0.00466983	00:01.0	-0.00316498
00:01.0	-0.00467781	00:01.0	-0.00317344
00:01.0	-0.00468499	00:01.0	-0.00318175
00:01.0	-0.00469139	00:01.0	-0.00318989
00:01.0	-0.00469701	00:01.0	-0.00319787
00:01.0	-0.00470186	00:01.0	-0.00320567
00:01.0	-0.00470596	00:01.0	-0.00321329
00:01.0	-0.00470932	00:01.0	-0.00322072
00:01.0	-0.00471194	00:01.0	-0.00322798
00:01.0	-0.00471384	00:01.0	-0.00323504
00:01.0	-0.00471503	00:01.0	-0.00324192
00:01.0	-0.00471555	00:01.0	-0.0032486
00:01.0	-0.0047154	00:01.0	-0.00325509
00:01.0	-0.0047146	00:01.0	-0.00326139
00:01.0	-0.00471317	00:01.0	-0.00326749
00:01.0	-0.00471114	00:01.0	-0.00327341
00:01.0	-0.0047085	00:01.0	-0.00327913
00:01.0	-0.00470528	00:01.0	-0.00328466
00:01.0	-0.0047015	00:01.0	-0.00329001
00:01.0	-0.00469716	00:01.0	-0.00329517
00:01.0	-0.00469228	00:01.0	-0.00330014
00:01.0	-0.00468688	00:01.0	-0.00330493
00:01.0	-0.00468097	00:01.0	-0.00330955
00:01.0	-0.00467457	00:01.0	-0.00331401
00:01.0	-0.00466769	00:01.0	-0.00331829
00:01.0	-0.00466034	00:01.0	-0.00332242
00:01.0	-0.00465254	00:01.0	-0.00332639
00:01.0	-0.00464432	00:01.0	-0.00333021
00:01.0	-0.00463567	00:01.0	-0.00333387
00:01.0	-0.00462662	00:01.0	-0.00333738
00:01.0	-0.00461717	00:01.0	-0.00334074
00:01.0	-0.00460736	00:01.0	-0.00334395
00:01.0	-0.00459718	00:01.0	-0.00334701
00:01.0	-0.00458666	00:01.0	-0.00334992
00:01.0	-0.00457579	00:01.0	-0.00335267
00:01.0	-0.00456459	00:01.0	-0.00335525
00:01.0	-0.00455307	00:01.0	-0.00335767
00:01.0	-0.00454123	00:01.0	-0.00335992
00:01.0	-0.00452907	00:01.0	-0.00336199
00:01.0	-0.0045166	00:01.0	-0.00336388
00:01.0	-0.00450383	00:01.0	-0.0033656
00:01.0	-0.00449076	00:01.0	-0.00336716
00:01.0	-0.00447739	00:01.0	-0.00336856
00:01.0	-0.00446373	00:01.0	-0.00336982
00:01.0	-0.00444979	00:01.0	-0.00337095
00:01.0	-0.00443557	00:01.0	-0.00337195
00:01.0	-0.00442109	00:01.0	-0.00337283
00:01.0	-0.00440634	00:01.0	-0.00337361
00:01.0	-0.00439135	00:01.0	-0.00337429
00:01.0	-0.00437611	00:01.0	-0.00337488
00:01.0	-0.00436063	00:01.0	-0.00337538
00:01.0	-0.00434492	00:01.0	-0.00337581
00:01.0	-0.00432899	00:01.0	-0.00337617
00:01.0	-0.00431286	00:01.0	-0.00337646
00:01.0	-0.00429652	00:01.0	-0.0033767
00:01.0	-0.00428001	00:01.0	-0.00337689
00:01.0	-0.00426332	00:01.0	-0.00337704
00:01.0	-0.00424648	00:01.0	-0.00337714
00:01.0	-0.00422951	00:01.0	-0.00337722
00:01.0	-0.00421242	00:01.0	-0.00337726
00:01.0	-0.00419523	00:01.0	-0.00337728
00:01.0	-0.00417798	00:01.0	-0.00337728
00:01.0	-0.00416068	00:01.0	-0.00337725
00:01.0	-0.00414334	00:01.0	-0.0033772
00:01.0	-0.004126	00:01.0	-0.00337712
00:01.0	-0.00410867	00:01.0	-0.00337701
00:01.0	-0.00409137	00:01.0	-0.00337687
00:01.0	-0.00407412	00:01.0	-0.0033767
00:01.0	-0.00405694	00:01.0	-0.0033765
00:01.0	-0.00403986	00:01.0	-0.00337627
00:01.0	-0.00402289	00:01.0	-0.003376
00:01.0	-0.00400604	00:01.0	-0.00337569
00:01.0	-0.00398934	00:01.0	-0.00337536
00:01.0	-0.00397281	00:01.0	-0.00337498
00:01.0	-0.00395646	00:01.0	-0.00337457
00:01.0	-0.00394031	00:01.0	-0.00337412
00:01.0	-0.00392437	00:01.0	-0.00337364
00:01.0	-0.00390867	00:01.0	-0.00337312
00:01.0	-0.00389321	00:01.0	-0.00337256
00:01.0	-0.00387802	00:01.0	-0.00337197
00:01.0	-0.00386312	00:01.0	-0.00337134
00:01.0	-0.00384852	00:01.0	-0.00337067
00:01.0	-0.00383424	00:01.0	-0.00336997
00:01.0	-0.0038203	00:01.0	-0.00336923
00:01.0	-0.00380671	00:01.0	-0.00336847
00:01.0	-0.00379349	00:01.0	-0.00336768
00:01.0	-0.00378065	00:01.0	-0.00336688
00:01.0	-0.0037682	00:01.0	-0.00336606
00:01.0	-0.00375614	00:01.0	-0.00336523
00:01.0	-0.00374449	00:01.0	-0.0033644
00:01.0	-0.00373323	00:01.0	-0.00336357
00:01.0	-0.00372239	00:01.0	-0.00336274
00:01.1	-0.00371196	00:01.1	-0.00336191
00:01.1	-0.00370195	00:01.1	-0.00336109
00:01.1	-0.00369237	00:01.1	-0.00336028
00:01.1	-0.00368323	00:01.1	-0.00335948
00:01.1	-0.00367454	00:01.1	-0.0033587
00:01.1	-0.00366632	00:01.1	-0.00335795
00:01.1	-0.00365855	00:01.1	-0.00335722
00:01.1	-0.00365124	00:01.1	-0.00335653
00:01.1	-0.00364438	00:01.1	-0.0033559
00:01.1	-0.00363796	00:01.1	-0.00335532
00:01.1	-0.00363199	00:01.1	-0.0033548
00:01.1	-0.00362644	00:01.1	-0.00335436
00:01.1	-0.00362132	00:01.1	-0.00335399
00:01.1	-0.00361661	00:01.1	-0.0033537
00:01.1	-0.00361231	00:01.1	-0.00335349
00:01.1	-0.00360842	00:01.1	-0.00335337
00:01.1	-0.00360492	00:01.1	-0.00335332
00:01.1	-0.00360182	00:01.1	-0.00335334
00:01.1	-0.0035991	00:01.1	-0.00335343
00:01.1	-0.00359678	00:01.1	-0.00335359
00:01.1	-0.00359483	00:01.1	-0.00335382
00:01.1	-0.00359326	00:01.1	-0.00335411
00:01.1	-0.00359206	00:01.1	-0.00335446
00:01.1	-0.0035912	00:01.1	-0.00335487
00:01.1	-0.00359068	00:01.1	-0.00335534
00:01.1	-0.00359048	00:01.1	-0.00335586
00:01.1	-0.00359057	00:01.1	-0.00335643
00:01.1	-0.00359094	00:01.1	-0.00335707
00:01.1	-0.00359156	00:01.1	-0.00335777
00:01.1	-0.0035924	00:01.1	-0.00335855
00:01.1	-0.00359345	00:01.1	-0.00335939
00:01.1	-0.00359469	00:01.1	-0.0033603
00:01.1	-0.0035961	00:01.1	-0.00336129
00:01.1	-0.00359766	00:01.1	-0.00336235
00:01.1	-0.00359936	00:01.1	-0.00336348
00:01.1	-0.00360118	00:01.1	-0.00336467
00:01.1	-0.0036031	00:01.1	-0.00336591
00:01.1	-0.00360511	00:01.1	-0.00336719
00:01.1	-0.00360719	00:01.1	-0.00336851
00:01.1	-0.00360934	00:01.1	-0.00336984
00:01.1	-0.00361154	00:01.1	-0.00337119
00:01.1	-0.00361377	00:01.1	-0.00337253
00:01.1	-0.00361603	00:01.1	-0.00337386
00:01.1	-0.0036183	00:01.1	-0.00337518
00:01.1	-0.00362055	00:01.1	-0.00337645
00:01.1	-0.00362277	00:01.1	-0.00337769
00:01.1	-0.00362495	00:01.1	-0.00337887
00:01.1	-0.00362705	00:01.1	-0.00337999
00:01.1	-0.00362908	00:01.1	-0.00338105
00:01.1	-0.00363101	00:01.1	-0.00338203
00:01.1	-0.00363282	00:01.1	-0.00338294
00:01.1	-0.00363452	00:01.1	-0.00338376
00:01.1	-0.00363608	00:01.1	-0.0033845
00:01.1	-0.0036375	00:01.1	-0.00338514
00:01.1	-0.00363878	00:01.1	-0.00338568
00:01.1	-0.0036399	00:01.1	-0.00338611
00:01.1	-0.00364085	00:01.1	-0.00338644
00:01.1	-0.00364164	00:01.1	-0.00338666
00:01.1	-0.00364225	00:01.1	-0.00338678
00:01.1	-0.00364268	00:01.1	-0.00338678
00:01.1	-0.00364292	00:01.1	-0.00338668
00:01.1	-0.00364297	00:01.1	-0.00338647
00:01.1	-0.00364281	00:01.1	-0.00338616
