 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:00.6	0.00923545	00:00.6	0.00730347
00:00.6	0.00917558	00:00.6	0.00726342
00:00.6	0.00911556	00:00.6	0.00722321
00:00.6	0.00905541	00:00.6	0.00718286
00:00.6	0.00899514	00:00.6	0.00714238
00:00.6	0.00893478	00:00.6	0.00710177
00:00.6	0.00887434	00:00.6	0.00706106
00:00.6	0.00881385	00:00.6	0.00702026
00:00.6	0.00875333	00:00.6	0.00697939
00:00.6	0.00869279	00:00.6	0.00693846
00:00.6	0.00863224	00:00.6	0.00689749
00:00.6	0.00857172	00:00.6	0.00685649
00:00.6	0.00851122	00:00.6	0.00681548
00:00.6	0.00845076	00:00.6	0.00677445
00:00.6	0.00839036	00:00.6	0.00673343
00:00.6	0.00833003	00:00.6	0.00669242
00:00.6	0.00826979	00:00.6	0.00665141
00:00.6	0.00820965	00:00.6	0.00661042
00:00.6	0.00814965	00:00.6	0.00656944
00:00.6	0.0080898	00:00.6	0.00652849
00:00.6	0.00803013	00:00.6	0.00648756
00:00.6	0.00797065	00:00.6	0.00644667
00:00.6	0.00791138	00:00.6	0.00640583
00:00.6	0.00785236	00:00.6	0.00636503
00:00.6	0.0077936	00:00.6	0.00632428
00:00.6	0.0077351	00:00.6	0.00628358
00:00.6	0.00767688	00:00.6	0.00624293
00:00.6	0.00761896	00:00.6	0.00620235
00:00.6	0.00756132	00:00.6	0.00616184
00:00.6	0.00750397	00:00.6	0.0061214
00:00.6	0.00744693	00:00.6	0.00608105
00:00.6	0.00739018	00:00.6	0.00604079
00:00.6	0.00733375	00:00.6	0.00600061
00:00.6	0.00727765	00:00.6	0.00596053
00:00.6	0.00722187	00:00.6	0.00592055
00:00.6	0.00716645	00:00.6	0.00588065
00:00.6	0.00711138	00:00.6	0.00584084
00:00.6	0.00705668	00:00.6	0.00580112
00:00.6	0.00700236	00:00.6	0.00576149
00:00.6	0.00694842	00:00.6	0.00572195
00:00.6	0.00689486	00:00.6	0.00568251
00:00.6	0.00684168	00:00.6	0.00564316
00:00.6	0.00678889	00:00.6	0.00560392
00:00.6	0.00673649	00:00.6	0.00556477
00:00.6	0.00668446	00:00.6	0.00552572
00:00.6	0.00663281	00:00.6	0.00548677
00:00.6	0.00658153	00:00.6	0.00544794
00:00.6	0.00653061	00:00.6	0.00540922
00:00.6	0.00648004	00:00.6	0.00537062
00:00.6	0.00642982	00:00.6	0.00533214
00:00.6	0.00637994	00:00.6	0.00529379
00:00.6	0.00633038	00:00.6	0.00525558
00:00.6	0.00628115	00:00.6	0.0052175
00:00.6	0.00623224	00:00.6	0.00517956
00:00.6	0.00618364	00:00.6	0.00514176
00:00.6	0.00613536	00:00.6	0.00510411
00:00.6	0.00608737	00:00.6	0.00506661
00:00.6	0.00603967	00:00.6	0.00502927
00:00.6	0.00599223	00:00.6	0.00499209
00:00.6	0.00594505	00:00.6	0.00495507
00:00.6	0.00589808	00:00.6	0.00491822
00:00.6	0.00585131	00:00.6	0.00488154
00:00.6	0.0058047	00:00.6	0.00484503
00:00.6	0.00575823	00:00.6	0.00480869
00:00.6	0.00571187	00:00.6	0.00477251
00:00.6	0.00566559	00:00.6	0.00473648
00:00.6	0.00561938	00:00.6	0.00470061
00:00.6	0.00557322	00:00.6	0.00466489
00:00.6	0.0055271	00:00.6	0.0046293
00:00.6	0.005481	00:00.6	0.00459384
00:00.6	0.00543493	00:00.6	0.00455849
00:00.6	0.00538887	00:00.6	0.00452325
00:00.6	0.00534282	00:00.6	0.00448811
00:00.6	0.00529679	00:00.6	0.00445305
00:00.6	0.00525076	00:00.6	0.00441806
00:00.6	0.00520473	00:00.6	0.00438312
00:00.6	0.00515869	00:00.6	0.0043482
00:00.6	0.00511262	00:00.6	0.0043133
00:00.6	0.0050665	00:00.6	0.00427839
00:00.6	0.00502033	00:00.6	0.00424344
00:00.6	0.00497407	00:00.6	0.00420845
00:00.6	0.00492772	00:00.6	0.00417339
00:00.6	0.00488126	00:00.6	0.00413826
00:00.6	0.00483466	00:00.6	0.00410303
00:00.6	0.0047879	00:00.6	0.0040677
00:00.6	0.00474099	00:00.6	0.00403224
00:00.6	0.00469389	00:00.6	0.00399665
00:00.7	0.0046466	00:00.7	0.0039609
00:00.7	0.00459911	00:00.7	0.00392498
00:00.7	0.00455141	00:00.7	0.00388887
00:00.7	0.00450349	00:00.7	0.00385257
00:00.7	0.00445533	00:00.7	0.00381608
00:00.7	0.00440693	00:00.7	0.00377937
00:00.7	0.00435829	00:00.7	0.00374245
00:00.7	0.00430939	00:00.7	0.00370531
00:00.7	0.00426024	00:00.7	0.00366794
00:00.7	0.00421084	00:00.7	0.00363033
00:00.7	0.00416118	00:00.7	0.0035925
00:00.7	0.00411128	00:00.7	0.00355443
00:00.7	0.00406113	00:00.7	0.00351613
00:00.7	0.00401074	00:00.7	0.00347761
00:00.7	0.00396014	00:00.7	0.00343885
00:00.7	0.00390932	00:00.7	0.00339985
00:00.7	0.00385832	00:00.7	0.00336061
00:00.7	0.00380714	00:00.7	0.00332112
00:00.7	0.0037558	00:00.7	0.00328138
00:00.7	0.00370432	00:00.7	0.00324136
00:00.7	0.00365273	00:00.7	0.00320108
00:00.7	0.00360104	00:00.7	0.00316051
00:00.7	0.00354926	00:00.7	0.00311966
00:00.7	0.00349742	00:00.7	0.00307851
00:00.7	0.00344552	00:00.7	0.00303708
00:00.7	0.00339357	00:00.7	0.00299536
00:00.7	0.00334157	00:00.7	0.00295335
00:00.7	0.00328953	00:00.7	0.00291105
00:00.7	0.00323747	00:00.7	0.00286847
00:00.7	0.00318539	00:00.7	0.0028256
00:00.7	0.0031333	00:00.7	0.00278244
00:00.7	0.00308121	00:00.7	0.002739
00:00.7	0.00302914	00:00.7	0.00269526
00:00.7	0.00297711	00:00.7	0.00265124
00:00.7	0.00292514	00:00.7	0.00260693
00:00.7	0.00287324	00:00.7	0.00256233
00:00.7	0.00282144	00:00.7	0.00251745
00:00.7	0.00276977	00:00.7	0.00247228
00:00.7	0.00271823	00:00.7	0.00242682
00:00.7	0.00266685	00:00.7	0.00238106
00:00.7	0.00261566	00:00.7	0.00233501
00:00.7	0.00256467	00:00.7	0.00228865
00:00.7	0.0025139	00:00.7	0.00224198
00:00.7	0.00246337	00:00.7	0.00219501
00:00.7	0.00241309	00:00.7	0.00214773
00:00.7	0.0023631	00:00.7	0.00210014
00:00.7	0.0023134	00:00.7	0.00205224
00:00.7	0.00226401	00:00.7	0.00200403
00:00.7	0.00221497	00:00.7	0.00195552
00:00.7	0.00216627	00:00.7	0.00190671
00:00.7	0.00211795	00:00.7	0.0018576
00:00.7	0.00207002	00:00.7	0.00180822
00:00.7	0.0020225	00:00.7	0.00175856
00:00.7	0.0019754	00:00.7	0.00170864
00:00.7	0.00192873	00:00.7	0.00165848
00:00.7	0.0018825	00:00.7	0.00160809
00:00.7	0.00183672	00:00.7	0.00155751
00:00.7	0.00179137	00:00.7	0.00150675
00:00.7	0.00174646	00:00.7	0.00145585
00:00.7	0.00170198	00:00.7	0.00140481
00:00.7	0.00165791	00:00.7	0.00135367
00:00.7	0.00161424	00:00.7	0.00130245
00:00.7	0.00157098	00:00.7	0.00125115
00:00.7	0.00152812	00:00.7	0.00119981
00:00.7	0.00148565	00:00.7	0.00114843
00:00.7	0.00144358	00:00.7	0.00109705
00:00.7	0.00140188	00:00.7	0.00104569
00:00.7	0.00136056	00:00.7	0.000994378
00:00.7	0.00131962	00:00.7	0.000943141
00:00.7	0.00127904	00:00.7	0.000892005
00:00.7	0.00123882	00:00.7	0.000840995
00:00.7	0.00119895	00:00.7	0.000790131
00:00.7	0.00115941	00:00.7	0.000739432
00:00.7	0.00112019	00:00.7	0.000688916
00:00.7	0.00108128	00:00.7	0.000638597
00:00.7	0.00104266	00:00.7	0.000588488
00:00.7	0.0010043	00:00.7	0.000538601
00:00.7	0.000966171	00:00.7	0.000488946
00:00.7	0.000928257	00:00.7	0.000439533
00:00.7	0.000890528	00:00.7	0.000390372
00:00.7	0.000852959	00:00.7	0.000341476
00:00.7	0.000815529	00:00.7	0.000292855
00:00.7	0.000778217	00:00.7	0.000244523
00:00.7	0.000741007	00:00.7	0.000196494
00:00.7	0.000703879	00:00.7	0.000148784
00:00.7	0.00066681	00:00.7	0.000101406
00:00.7	0.000629773	00:00.7	5.44E-05
00:00.7	0.00059274	00:00.7	7.68E-06
00:00.7	0.00055568	00:00.7	-3.86E-05
00:00.7	0.000518565	00:00.7	-8.46E-05
00:00.7	0.000481363	00:00.7	-0.000130225
00:00.7	0.000444043	00:00.7	-0.000175472
00:00.7	0.000406571	00:00.7	-0.000220362
00:00.7	0.00036892	00:00.7	-0.000264901
00:00.7	0.000331064	00:00.7	-0.000309094
00:00.7	0.000292977	00:00.7	-0.000352948
00:00.7	0.000254641	00:00.7	-0.000396472
00:00.7	0.000216035	00:00.7	-0.000439673
00:00.7	0.000177145	00:00.7	-0.00048256
00:00.7	0.000137955	00:00.7	-0.000525137
00:00.8	9.85E-05	00:00.8	-0.000567412
00:00.8	5.86E-05	00:00.8	-0.00060939
00:00.8	1.85E-05	00:00.8	-0.000651078
00:00.8	-2.21E-05	00:00.8	-0.000692483
00:00.8	-6.30E-05	00:00.8	-0.000733613
00:00.8	-0.000104249	00:00.8	-0.000774474
00:00.8	-0.000145971	00:00.8	-0.000815069
00:00.8	-0.000188145	00:00.8	-0.000855403
00:00.8	-0.000230794	00:00.8	-0.000895482
00:00.8	-0.000273943	00:00.8	-0.000935311
00:00.8	-0.000317616	00:00.8	-0.000974897
00:00.8	-0.000361831	00:00.8	-0.00101425
00:00.8	-0.000406602	00:00.8	-0.00105337
00:00.8	-0.000451939	00:00.8	-0.00109227
00:00.8	-0.000497851	00:00.8	-0.00113096
00:00.8	-0.00054434	00:00.8	-0.00116944
00:00.8	-0.000591407	00:00.8	-0.0012077
00:00.8	-0.000639049	00:00.8	-0.00124576
00:00.8	-0.000687261	00:00.8	-0.00128361
00:00.8	-0.000736036	00:00.8	-0.00132125
00:00.8	-0.00078537	00:00.8	-0.0013587
00:00.8	-0.000835258	00:00.8	-0.00139595
00:00.8	-0.000885696	00:00.8	-0.00143301
00:00.8	-0.000936677	00:00.8	-0.00146988
00:00.8	-0.000988196	00:00.8	-0.00150658
00:00.8	-0.00104024	00:00.8	-0.0015431
00:00.8	-0.00109281	00:00.8	-0.00157944
00:00.8	-0.00114588	00:00.8	-0.00161562
00:00.8	-0.00119944	00:00.8	-0.00165162
00:00.8	-0.00125347	00:00.8	-0.00168746
00:00.8	-0.00130794	00:00.8	-0.00172313
00:00.8	-0.00136283	00:00.8	-0.00175862
00:00.8	-0.0014181	00:00.8	-0.00179394
00:00.8	-0.00147372	00:00.8	-0.00182909
00:00.8	-0.00152966	00:00.8	-0.00186405
00:00.8	-0.00158589	00:00.8	-0.00189882
00:00.8	-0.00164235	00:00.8	-0.0019334
00:00.8	-0.00169904	00:00.8	-0.00196779
00:00.8	-0.00175591	00:00.8	-0.00200199
00:00.8	-0.00181294	00:00.8	-0.002036
00:00.8	-0.00187011	00:00.8	-0.00206983
00:00.8	-0.00192739	00:00.8	-0.0021035
00:00.8	-0.00198477	00:00.8	-0.002137
00:00.8	-0.0020422	00:00.8	-0.00217034
00:00.8	-0.00209966	00:00.8	-0.00220353
00:00.8	-0.00215713	00:00.8	-0.00223657
00:00.8	-0.00221458	00:00.8	-0.00226947
00:00.8	-0.00227196	00:00.8	-0.00230223
00:00.8	-0.00232926	00:00.8	-0.00233487
00:00.8	-0.00238642	00:00.8	-0.00236739
00:00.8	-0.00244341	00:00.8	-0.00239981
00:00.8	-0.00250018	00:00.8	-0.00243213
00:00.8	-0.00255668	00:00.8	-0.00246439
00:00.8	-0.00261286	00:00.8	-0.00249658
00:00.8	-0.00266869	00:00.8	-0.00252872
00:00.8	-0.0027241	00:00.8	-0.00256082
00:00.8	-0.00277907	00:00.8	-0.00259289
00:00.8	-0.00283355	00:00.8	-0.00262493
00:00.8	-0.00288751	00:00.8	-0.00265695
00:00.8	-0.0029409	00:00.8	-0.00268896
00:00.8	-0.00299368	00:00.8	-0.00272095
00:00.8	-0.00304582	00:00.8	-0.00275293
00:00.8	-0.00309729	00:00.8	-0.0027849
00:00.8	-0.00314803	00:00.8	-0.00281685
00:00.8	-0.00319801	00:00.8	-0.00284878
00:00.8	-0.00324719	00:00.8	-0.00288069
00:00.8	-0.00329552	00:00.8	-0.00291259
00:00.8	-0.00334297	00:00.8	-0.00294446
00:00.8	-0.0033895	00:00.8	-0.00297633
00:00.8	-0.00343506	00:00.8	-0.00300818
00:00.8	-0.00347961	00:00.8	-0.00304004
00:00.8	-0.00352313	00:00.8	-0.00307189
00:00.8	-0.00356559	00:00.8	-0.00310374
00:00.8	-0.00360697	00:00.8	-0.00313561
00:00.8	-0.00364724	00:00.8	-0.00316747
00:00.8	-0.00368639	00:00.8	-0.00319932
00:00.8	-0.00372443	00:00.8	-0.00323117
00:00.8	-0.00376134	00:00.8	-0.00326299
00:00.8	-0.00379713	00:00.8	-0.00329477
00:00.8	-0.00383178	00:00.8	-0.00332652
00:00.8	-0.00386529	00:00.8	-0.00335821
00:00.8	-0.00389768	00:00.8	-0.00338983
00:00.8	-0.00392894	00:00.8	-0.00342137
00:00.8	-0.00395907	00:00.8	-0.0034528
00:00.8	-0.0039881	00:00.8	-0.00348412
00:00.8	-0.00401603	00:00.8	-0.00351531
00:00.8	-0.00404288	00:00.8	-0.00354635
00:00.8	-0.00406867	00:00.8	-0.00357723
00:00.8	-0.00409343	00:00.8	-0.00360796
00:00.8	-0.00411718	00:00.8	-0.00363851
00:00.8	-0.00413995	00:00.8	-0.00366889
00:00.8	-0.00416178	00:00.8	-0.00369908
00:00.8	-0.0041827	00:00.8	-0.00372909
00:00.8	-0.00420276	00:00.8	-0.0037589
00:00.8	-0.00422197	00:00.8	-0.0037885
00:00.8	-0.00424038	00:00.8	-0.00381788
00:00.8	-0.00425803	00:00.8	-0.00384703
00:00.8	-0.00427493	00:00.8	-0.00387593
00:00.8	-0.00429113	00:00.8	-0.00390458
00:00.8	-0.00430666	00:00.8	-0.00393297
00:00.8	-0.00432155	00:00.8	-0.0039611
00:00.9	-0.00433584	00:00.9	-0.00398894
00:00.9	-0.00434955	00:00.9	-0.00401648
00:00.9	-0.00436272	00:00.9	-0.00404372
00:00.9	-0.00437539	00:00.9	-0.00407064
00:00.9	-0.0043876	00:00.9	-0.00409722
00:00.9	-0.00439939	00:00.9	-0.00412346
00:00.9	-0.00441079	00:00.9	-0.00414935
00:00.9	-0.00442184	00:00.9	-0.00417489
00:00.9	-0.00443259	00:00.9	-0.00420007
00:00.9	-0.00444306	00:00.9	-0.00422489
00:00.9	-0.0044533	00:00.9	-0.00424934
00:00.9	-0.00446335	00:00.9	-0.00427343
00:00.9	-0.00447325	00:00.9	-0.00429714
00:00.9	-0.00448303	00:00.9	-0.00432049
00:00.9	-0.00449272	00:00.9	-0.00434346
00:00.9	-0.00450235	00:00.9	-0.00436605
00:00.9	-0.00451196	00:00.9	-0.00438827
00:00.9	-0.00452156	00:00.9	-0.00441013
00:00.9	-0.00453118	00:00.9	-0.00443162
00:00.9	-0.00454085	00:00.9	-0.00445275
00:00.9	-0.00455061	00:00.9	-0.00447352
00:00.9	-0.00456049	00:00.9	-0.00449394
00:00.9	-0.00457054	00:00.9	-0.00451401
00:00.9	-0.00458078	00:00.9	-0.00453373
00:00.9	-0.00459127	00:00.9	-0.0045531
00:00.9	-0.00460204	00:00.9	-0.00457214
00:00.9	-0.00461312	00:00.9	-0.00459084
00:00.9	-0.00462454	00:00.9	-0.00460921
00:00.9	-0.00463634	00:00.9	-0.00462728
00:00.9	-0.00464852	00:00.9	-0.00464503
00:00.9	-0.00466112	00:00.9	-0.00466249
00:00.9	-0.00467413	00:00.9	-0.00467966
00:00.9	-0.00468758	00:00.9	-0.00469654
00:00.9	-0.00470146	00:00.9	-0.00471315
00:00.9	-0.0047158	00:00.9	-0.00472949
00:00.9	-0.00473059	00:00.9	-0.00474557
00:00.9	-0.00474584	00:00.9	-0.00476142
00:00.9	-0.00476155	00:00.9	-0.00477703
00:00.9	-0.00477774	00:00.9	-0.00479243
00:00.9	-0.00479441	00:00.9	-0.00480762
00:00.9	-0.00481157	00:00.9	-0.00482261
00:00.9	-0.00482921	00:00.9	-0.00483743
00:00.9	-0.00484734	00:00.9	-0.00485207
00:00.9	-0.00486596	00:00.9	-0.00486656
00:00.9	-0.00488505	00:00.9	-0.0048809
00:00.9	-0.00490463	00:00.9	-0.00489511
00:00.9	-0.00492466	00:00.9	-0.0049092
00:00.9	-0.00494515	00:00.9	-0.00492318
00:00.9	-0.00496608	00:00.9	-0.00493707
00:00.9	-0.00498743	00:00.9	-0.00495086
00:00.9	-0.00500918	00:00.9	-0.00496457
00:00.9	-0.00503133	00:00.9	-0.0049782
00:00.9	-0.00505384	00:00.9	-0.00499174
00:00.9	-0.00507671	00:00.9	-0.00500519
00:00.9	-0.00509992	00:00.9	-0.00501855
00:00.9	-0.00512345	00:00.9	-0.00503182
00:00.9	-0.00514729	00:00.9	-0.005045
00:00.9	-0.00517142	00:00.9	-0.00505809
00:00.9	-0.00519584	00:00.9	-0.00507109
00:00.9	-0.00522052	00:00.9	-0.00508401
00:00.9	-0.00524543	00:00.9	-0.00509684
00:00.9	-0.00527056	00:00.9	-0.00510959
00:00.9	-0.00529586	00:00.9	-0.00512225
00:00.9	-0.00532132	00:00.9	-0.00513483
00:00.9	-0.00534691	00:00.9	-0.00514732
00:00.9	-0.00537258	00:00.9	-0.00515971
00:00.9	-0.00539832	00:00.9	-0.005172
00:00.9	-0.00542408	00:00.9	-0.00518417
00:00.9	-0.00544983	00:00.9	-0.00519622
00:00.9	-0.00547555	00:00.9	-0.00520815
00:00.9	-0.0055012	00:00.9	-0.00521994
00:00.9	-0.00552677	00:00.9	-0.00523158
00:00.9	-0.00555222	00:00.9	-0.00524308
00:00.9	-0.00557756	00:00.9	-0.00525443
00:00.9	-0.00560274	00:00.9	-0.00526564
00:00.9	-0.00562777	00:00.9	-0.00527669
00:00.9	-0.00565261	00:00.9	-0.00528759
00:00.9	-0.00567724	00:00.9	-0.00529833
00:00.9	-0.00570165	00:00.9	-0.00530892
00:00.9	-0.0057258	00:00.9	-0.00531935
00:00.9	-0.00574966	00:00.9	-0.00532962
00:00.9	-0.00577321	00:00.9	-0.00533973
00:00.9	-0.00579643	00:00.9	-0.00534968
00:00.9	-0.00581929	00:00.9	-0.00535947
00:00.9	-0.00584177	00:00.9	-0.0053691
00:00.9	-0.00586387	00:00.9	-0.00537857
00:00.9	-0.00588557	00:00.9	-0.00538787
00:00.9	-0.00590686	00:00.9	-0.00539701
00:00.9	-0.00592775	00:00.9	-0.00540597
00:00.9	-0.00594822	00:00.9	-0.00541476
00:00.9	-0.00596828	00:00.9	-0.00542337
00:00.9	-0.00598793	00:00.9	-0.00543179
00:00.9	-0.00600717	00:00.9	-0.00544003
00:00.9	-0.00602602	00:00.9	-0.00544808
00:00.9	-0.00604447	00:00.9	-0.00545596
00:00.9	-0.00606253	00:00.9	-0.00546366
00:00.9	-0.00608023	00:00.9	-0.00547119
00:00.9	-0.00609756	00:00.9	-0.00547857
00:00.9	-0.00611453	00:00.9	-0.00548579
00:01.0	-0.00613114	00:01.0	-0.00549288
00:01.0	-0.00614741	00:01.0	-0.00549984
00:01.0	-0.00616332	00:01.0	-0.00550668
00:01.0	-0.00617889	00:01.0	-0.00551343
00:01.0	-0.0061941	00:01.0	-0.00552008
00:01.0	-0.00620897	00:01.0	-0.00552666
00:01.0	-0.00622349	00:01.0	-0.00553318
00:01.0	-0.00623767	00:01.0	-0.00553965
00:01.0	-0.00625151	00:01.0	-0.0055461
00:01.0	-0.00626503	00:01.0	-0.00555253
00:01.0	-0.00627821	00:01.0	-0.00555896
00:01.0	-0.00629107	00:01.0	-0.00556538
00:01.0	-0.00630361	00:01.0	-0.00557181
00:01.0	-0.00631581	00:01.0	-0.00557826
00:01.0	-0.00632769	00:01.0	-0.00558473
00:01.0	-0.00633924	00:01.0	-0.00559122
00:01.0	-0.00635045	00:01.0	-0.00559773
00:01.0	-0.00636134	00:01.0	-0.00560427
00:01.0	-0.0063719	00:01.0	-0.00561083
00:01.0	-0.00638213	00:01.0	-0.00561742
00:01.0	-0.00639204	00:01.0	-0.00562403
00:01.0	-0.00640162	00:01.0	-0.00563066
00:01.0	-0.0064109	00:01.0	-0.00563732
00:01.0	-0.00641989	00:01.0	-0.00564401
00:01.0	-0.00642859	00:01.0	-0.00565073
00:01.0	-0.00643701	00:01.0	-0.0056575
00:01.0	-0.00644517	00:01.0	-0.0056643
00:01.0	-0.00645308	00:01.0	-0.00567114
00:01.0	-0.00646072	00:01.0	-0.00567801
00:01.0	-0.00646811	00:01.0	-0.00568493
00:01.0	-0.00647525	00:01.0	-0.00569188
00:01.0	-0.00648213	00:01.0	-0.00569887
00:01.0	-0.00648876	00:01.0	-0.0057059
00:01.0	-0.00649514	00:01.0	-0.00571296
00:01.0	-0.00650127	00:01.0	-0.00572006
00:01.0	-0.00650716	00:01.0	-0.0057272
00:01.0	-0.0065128	00:01.0	-0.00573439
00:01.0	-0.0065182	00:01.0	-0.00574162
00:01.0	-0.00652335	00:01.0	-0.00574889
00:01.0	-0.00652826	00:01.0	-0.0057562
00:01.0	-0.00653293	00:01.0	-0.00576355
00:01.0	-0.00653737	00:01.0	-0.00577093
00:01.0	-0.00654159	00:01.0	-0.00577833
00:01.0	-0.00654559	00:01.0	-0.00578576
00:01.0	-0.00654939	00:01.0	-0.0057932
00:01.0	-0.00655299	00:01.0	-0.00580065
00:01.0	-0.00655639	00:01.0	-0.00580811
00:01.0	-0.00655961	00:01.0	-0.00581558
00:01.0	-0.00656265	00:01.0	-0.00582304
00:01.0	-0.00656551	00:01.0	-0.0058305
00:01.0	-0.00656819	00:01.0	-0.00583795
00:01.0	-0.00657069	00:01.0	-0.00584538
00:01.0	-0.00657301	00:01.0	-0.00585281
00:01.0	-0.00657514	00:01.0	-0.00586022
00:01.0	-0.00657709	00:01.0	-0.0058676
00:01.0	-0.00657887	00:01.0	-0.00587497
00:01.0	-0.00658047	00:01.0	-0.00588231
00:01.0	-0.0065819	00:01.0	-0.00588962
00:01.0	-0.00658317	00:01.0	-0.00589689
00:01.0	-0.00658429	00:01.0	-0.00590413
00:01.0	-0.00658527	00:01.0	-0.00591133
00:01.0	-0.00658612	00:01.0	-0.00591848
00:01.0	-0.00658685	00:01.0	-0.00592558
00:01.0	-0.00658745	00:01.0	-0.00593263
00:01.0	-0.00658794	00:01.0	-0.00593963
00:01.0	-0.00658832	00:01.0	-0.00594657
00:01.0	-0.00658859	00:01.0	-0.00595346
00:01.0	-0.00658876	00:01.0	-0.0059603
00:01.0	-0.00658882	00:01.0	-0.00596711
00:01.0	-0.0065888	00:01.0	-0.00597389
00:01.0	-0.00658869	00:01.0	-0.00598065
00:01.0	-0.00658852	00:01.0	-0.0059874
00:01.0	-0.00658828	00:01.0	-0.00599414
00:01.0	-0.00658801	00:01.0	-0.00600088
00:01.0	-0.00658771	00:01.0	-0.00600761
00:01.0	-0.0065874	00:01.0	-0.00601432
00:01.0	-0.0065871	00:01.0	-0.00602102
00:01.0	-0.00658682	00:01.0	-0.0060277
00:01.0	-0.00658657	00:01.0	-0.00603435
00:01.0	-0.00658637	00:01.0	-0.00604097
00:01.0	-0.00658621	00:01.0	-0.00604756
00:01.0	-0.00658611	00:01.0	-0.00605411
00:01.0	-0.00658606	00:01.0	-0.00606062
00:01.0	-0.00658607	00:01.0	-0.00606709
00:01.0	-0.00658613	00:01.0	-0.00607351
00:01.0	-0.00658624	00:01.0	-0.00607986
00:01.0	-0.00658642	00:01.0	-0.00608616
00:01.0	-0.00658666	00:01.0	-0.00609238
00:01.0	-0.00658696	00:01.0	-0.00609852
00:01.0	-0.00658734	00:01.0	-0.00610457
00:01.0	-0.00658782	00:01.0	-0.00611053
00:01.0	-0.00658839	00:01.0	-0.00611641
00:01.0	-0.00658908	00:01.0	-0.00612219
00:01.0	-0.0065899	00:01.0	-0.00612789
00:01.0	-0.00659084	00:01.0	-0.00613349
00:01.0	-0.00659193	00:01.0	-0.006139
00:01.0	-0.00659316	00:01.0	-0.00614442
00:01.0	-0.00659454	00:01.0	-0.00614975
00:01.0	-0.00659608	00:01.0	-0.00615499
00:01.0	-0.00659779	00:01.0	-0.00616015
00:01.1	-0.00659966	00:01.1	-0.00616522
00:01.1	-0.00660171	00:01.1	-0.00617022
00:01.1	-0.00660393	00:01.1	-0.00617513
00:01.1	-0.00660633	00:01.1	-0.00617996
00:01.1	-0.00660892	00:01.1	-0.0061847
00:01.1	-0.0066117	00:01.1	-0.00618936
00:01.1	-0.00661467	00:01.1	-0.00619392
00:01.1	-0.00661786	00:01.1	-0.00619841
00:01.1	-0.00662127	00:01.1	-0.00620279
00:01.1	-0.00662492	00:01.1	-0.00620708
00:01.1	-0.00662881	00:01.1	-0.00621126
00:01.1	-0.00663295	00:01.1	-0.0062153
00:01.1	-0.00663736	00:01.1	-0.00621921
00:01.1	-0.00664203	00:01.1	-0.00622297
00:01.1	-0.00664696	00:01.1	-0.00622657
00:01.1	-0.00665216	00:01.1	-0.00623
00:01.1	-0.00665761	00:01.1	-0.00623326
00:01.1	-0.00666332	00:01.1	-0.00623633
00:01.1	-0.00666926	00:01.1	-0.00623922
00:01.1	-0.00667546	00:01.1	-0.00624192
00:01.1	-0.00668189	00:01.1	-0.00624441
00:01.1	-0.00668857	00:01.1	-0.00624668
00:01.1	-0.0066955	00:01.1	-0.00624873
00:01.1	-0.00670269	00:01.1	-0.00625053
00:01.1	-0.00671013	00:01.1	-0.00625209
00:01.1	-0.00671785	00:01.1	-0.00625339
00:01.1	-0.00672583	00:01.1	-0.0062544
00:01.1	-0.00673409	00:01.1	-0.00625513
00:01.1	-0.00674264	00:01.1	-0.00625556
00:01.1	-0.0067515	00:01.1	-0.00625568
00:01.1	-0.00676066	00:01.1	-0.00625546
00:01.1	-0.00677013	00:01.1	-0.00625492
00:01.1	-0.00677992	00:01.1	-0.00625402
00:01.1	-0.00679004	00:01.1	-0.00625278
00:01.1	-0.00680048	00:01.1	-0.00625118
00:01.1	-0.00681124	00:01.1	-0.00624921
00:01.1	-0.00682232	00:01.1	-0.00624687
00:01.1	-0.00683373	00:01.1	-0.00624416
00:01.1	-0.00684547	00:01.1	-0.00624106
00:01.1	-0.00685754	00:01.1	-0.00623758
00:01.1	-0.00686994	00:01.1	-0.00623372
00:01.1	-0.00688269	00:01.1	-0.00622947
00:01.1	-0.00689579	00:01.1	-0.00622484
00:01.1	-0.00690926	00:01.1	-0.00621982
00:01.1	-0.00692309	00:01.1	-0.00621441
00:01.1	-0.0069373	00:01.1	-0.00620862
00:01.1	-0.00695187	00:01.1	-0.00620243
00:01.1	-0.0069668	00:01.1	-0.00619587
00:01.1	-0.00698208	00:01.1	-0.00618893
00:01.1	-0.0069977	00:01.1	-0.00618161
00:01.1	-0.00701364	00:01.1	-0.00617393
00:01.1	-0.00702989	00:01.1	-0.00616588
00:01.1	-0.00704644	00:01.1	-0.00615749
00:01.1	-0.00706328	00:01.1	-0.00614875
00:01.1	-0.00708039	00:01.1	-0.00613969
00:01.1	-0.00709775	00:01.1	-0.00613029
00:01.1	-0.00711536	00:01.1	-0.00612058
00:01.1	-0.00713321	00:01.1	-0.00611056
00:01.1	-0.00715128	00:01.1	-0.00610024
00:01.1	-0.00716956	00:01.1	-0.00608964
00:01.1	-0.00718804	00:01.1	-0.00607876
00:01.1	-0.00720669	00:01.1	-0.00606761
00:01.1	-0.0072255	00:01.1	-0.0060562
00:01.1	-0.00724445	00:01.1	-0.00604455
